3211.71	0.00556981	11.5812	0.0230317	0.213177	0.055301	2.36173	0.0104443	0	0	0	0	0	0.00101484	7.93321e-05	7.4892e-05	0	0	0	1.45148e-06	6.15792e-08	8.71723e-08	0	0	0	1.12324e-09	3.02611e-11	5.70995e-11	0	0	0	
3385.24	0.00586386	11.5777	0.0230327	0.213123	0.0581989	2.36118	0.0109892	0	0	0	0	0	0.00106824	8.78411e-05	8.29079e-05	0	0	0	1.60775e-06	7.18081e-08	1.01634e-07	0	0	0	1.31051e-09	3.71892e-11	7.01603e-11	0	0	0	
3573.27	0.00618168	11.574	0.0230338	0.213064	0.0613286	2.36058	0.0115774	0	0	0	0	0	0.00112591	9.75114e-05	9.20148e-05	0	0	0	1.78538e-06	8.40592e-08	1.18949e-07	0	0	0	1.53488e-09	4.59404e-11	8.66537e-11	0	0	0	
3775.71	0.00652292	11.57	0.0230349	0.213001	0.0646863	2.35994	0.0122081	0	0	0	0	0	0.00118779	0.00010844	0.000102303	0	0	0	1.98618e-06	9.86662e-08	1.39587e-07	0	0	0	1.8025e-09	5.69573e-11	1.07411e-10	0	0	0	
3970.54	0.00685045	11.5661	0.023036	0.21294	0.0679063	2.35933	0.0128127	0	0	0	0	0	0.00124714	0.000119458	0.000112671	0	0	0	2.18866e-06	1.14171e-07	1.61487e-07	0	0	0	2.08668e-09	6.92786e-11	1.3062e-10	0	0	0	
4167.33	0.00718038	11.5623	0.0230371	0.212879	0.0711474	2.35871	0.0134209	0	0	0	0	0	0.00130689	0.000131079	0.000123602	0	0	0	2.40226e-06	1.31332e-07	1.85717e-07	0	0	0	2.40129e-09	8.35982e-11	1.57585e-10	0	0	0	
4368.17	0.00751617	11.5583	0.0230382	0.212817	0.0744433	2.35808	0.014039	0	0	0	0	0	0.00136765	0.000143441	0.000135226	0	0	0	2.62953e-06	1.50455e-07	2.1271e-07	0	0	0	2.752e-09	1.00328e-10	1.89079e-10	0	0	0	
4561.67	0.0078388	11.5545	0.0230393	0.212757	0.0776076	2.35747	0.0146321	0	0	0	0	0	0.00142599	0.000155825	0.000146866	0	0	0	2.85724e-06	1.70474e-07	2.40957e-07	0	0	0	3.11923e-09	1.18639e-10	2.2354e-10	0	0	0	
4763.93	0.00817513	11.5506	0.0230404	0.212695	0.0809035	2.35684	0.0152496	0	0	0	0	0	0.00148676	0.00016926	0.000159489	0	0	0	3.10432e-06	1.93126e-07	2.72909e-07	0	0	0	3.53486e-09	1.40266e-10	2.64227e-10	0	0	0	
4952.24	0.00848738	11.5469	0.0230415	0.212637	0.0839612	2.35626	0.0158221	0	0	0	0	0	0.00154314	0.000182212	0.000171653	0	0	0	3.34255e-06	2.1585e-07	3.04952e-07	0	0	0	3.95191e-09	1.62854e-10	3.06713e-10	0	0	0	
5152	0.00881777	11.5431	0.0230426	0.212576	0.0871938	2.35564	0.0164271	0	0	0	0	0	0.00160275	0.000196415	0.000184987	0	0	0	3.60383e-06	2.41731e-07	3.41435e-07	0	0	0	4.42701e-09	1.89593e-10	3.56989e-10	0	0	0	
5353.59	0.00915023	11.5392	0.0230437	0.212515	0.0904442	2.35502	0.0170351	0	0	0	0	0	0.0016627	0.000211223	0.000198884	0	0	0	3.87628e-06	2.6975e-07	3.80919e-07	0	0	0	4.94147e-09	2.1967e-10	4.13525e-10	0	0	0	
5555.73	0.00948268	11.5353	0.0230448	0.212454	0.0936918	2.3544	0.0176423	0	0	0	0	0	0.00172261	0.000226546	0.000213258	0	0	0	4.15824e-06	2.99816e-07	4.23272e-07	0	0	0	5.49363e-09	2.53161e-10	4.76456e-10	0	0	0	
5739.53	0.00978413	11.5318	0.0230458	0.212398	0.0966345	2.35383	0.0181921	0	0	0	0	0	0.00177689	0.000240883	0.000226703	0	0	0	4.42211e-06	3.28906e-07	4.64238e-07	0	0	0	6.02797e-09	2.86686e-10	5.39436e-10	0	0	0	
5933.42	0.0101013	11.5281	0.0230469	0.21234	0.0997284	2.35324	0.01877	0	0	0	0	0	0.00183397	0.000256422	0.000241269	0	0	0	4.70812e-06	3.61447e-07	5.10049e-07	0	0	0	6.6258e-09	3.25414e-10	6.1217e-10	0	0	0	
6133.99	0.0104285	11.5243	0.023048	0.21228	0.102918	2.35263	0.0193653	0	0	0	0	0	0.00189281	0.000272937	0.000256744	0	0	0	5.01213e-06	3.97152e-07	5.60297e-07	0	0	0	7.28187e-09	3.69313e-10	6.94586e-10	0	0	0	
6333.41	0.010753	11.5205	0.023049	0.21222	0.106077	2.35203	0.0199548	0	0	0	0	0	0.00195112	0.000289795	0.000272535	0	0	0	5.32251e-06	4.34756e-07	6.13201e-07	0	0	0	7.97296e-09	4.17041e-10	7.84166e-10	0	0	0	
6528.79	0.01107	11.5168	0.0230501	0.212162	0.109162	2.35143	0.0205301	0	0	0	0	0	0.00200805	0.000306731	0.000288392	0	0	0	5.63436e-06	4.73677e-07	6.67938e-07	0	0	0	8.68835e-09	4.67964e-10	8.79711e-10	0	0	0	
6721.97	0.0113825	11.5132	0.0230511	0.212104	0.112202	2.35085	0.0210966	0	0	0	0	0	0.00206414	0.000323876	0.00030444	0	0	0	5.95009e-06	5.14213e-07	7.24928e-07	0	0	0	9.43356e-09	5.22559e-10	9.82117e-10	0	0	0	
6925.21	0.0117105	11.5094	0.0230522	0.212044	0.115389	2.35024	0.0216902	0	0	0	0	0	0.00212296	0.00034234	0.000321715	0	0	0	6.29014e-06	5.59111e-07	7.8803e-07	0	0	0	1.02591e-08	5.84787e-10	1.09881e-09	0	0	0	
7129.53	0.0120392	11.5055	0.0230533	0.211984	0.118581	2.34963	0.0222846	0	0	0	0	0	0.00218189	0.000361335	0.00033948	0	0	0	6.64002e-06	6.06612e-07	8.54767e-07	0	0	0	1.11326e-08	6.52531e-10	1.2258e-09	0	0	0	
7322.05	0.0123481	11.5019	0.0230544	0.211927	0.121578	2.34905	0.0228423	0	0	0	0	0	0.00223722	0.000379625	0.000356578	0	0	0	6.97694e-06	6.53573e-07	9.20724e-07	0	0	0	1.19963e-08	7.21337e-10	1.35474e-09	0	0	0	
